OLTID,ONUSerial,ONUSTARTEVENT-ONU-discovery-indication-sent,ONUENDEVENT-Flow-add-received,EpochTime
C4,BBSM0006021b,1577866509118.0,1577866565186.0,56068.0
C4,BBSM0006021c,1577866509120.0,1577866565189.0,56069.0
C4,BBSM0006021d,1577866509121.0,1577866565192.0,56071.0
C4,BBSM0006021e,1577866509122.0,1577866565195.0,56073.0
C4,BBSM0006021f,1577866509124.0,1577866565197.0,56073.0
C4,BBSM00060220,1577866509125.0,1577866565200.0,56075.0
C4,BBSM00060a01,1577866509128.0,1577866565205.0,56077.0
C4,BBSM00060a02,1577866509129.0,1577866565208.0,56079.0
C4,BBSM00060a03,1577866509131.0,1577866565211.0,56080.0
C4,BBSM00060a0A4,1577866509131.0,1577866565213.0,56082.0
C4,BBSM00060a0B5,1577866509132.0,1577866565216.0,56084.0
C4,BBSM00060a06,1577866509134.0,1577866565219.0,56085.0
C4,BBSM00060a07,1577866509136.0,1577866565222.0,56086.0
C4,BBSM00060a08,1577866509137.0,1577866565224.0,56087.0
C4,BBSM00060a09,1577866509138.0,1577866565227.0,56089.0
C4,BBSM00060a0a,1577866509140.0,1577866565230.0,56090.0
C4,BBSM00060a0b,1577866509142.0,1577866565232.0,56090.0
C4,BBSM00060a0c,1577866509143.0,1577866565235.0,56092.0
C4,BBSM00060a0d,1577866509145.0,1577866565238.0,56093.0
C4,BBSM00060a0e,1577866509147.0,1577866565240.0,56093.0
C4,BBSM00060a0f,1577866509149.0,1577866565243.0,56094.0
C4,BBSM00060a10,1577866509150.0,1577866565246.0,56096.0
C4,BBSM00060a11,1577866509152.0,1577866565248.0,56096.0
C4,BBSM00060a12,1577866509153.0,1577866565251.0,56098.0
C4,BBSM00060a13,1577866509156.0,1577866565253.0,56097.0
C4,BBSM00060a1A4,1577866509157.0,1577866565256.0,56099.0
C4,BBSM00060a1B5,1577866509158.0,1577866565258.0,56100.0
C4,BBSM00060a16,1577866509160.0,1577866565261.0,56101.0
C4,BBSM00060a17,1577866509161.0,1577866565264.0,56103.0
C4,BBSM00060a18,1577866509161.0,1577866565266.0,56105.0
C4,BBSM00060a19,1577866509163.0,1577866565269.0,56106.0
C4,BBSM00060a1a,1577866509165.0,1577866565272.0,56107.0
C4,BBSM00060a1b,1577866509168.0,1577866565275.0,56107.0
C4,BBSM00060a1c,1577866509170.0,1577866565277.0,56107.0
C4,BBSM00060a1d,1577866509170.0,1577866565284.0,56114.0
C4,BBSM00060a1e,1577866509173.0,1577866565287.0,56114.0
C4,BBSM00060a1f,1577866509174.0,1577866565290.0,56116.0
C4,BBSM00060a20,1577866509175.0,1577866565292.0,56117.0
C4,BBSM00060f01,1577866509177.0,1577866565295.0,56118.0
C4,BBSM00060f02,1577866509178.0,1577866565297.0,56119.0
C4,BBSM00060f03,1577866509180.0,1577866565300.0,56120.0
C4,BBSM00060f0A4,1577866509182.0,1577866565303.0,56121.0
C4,BBSM00060f0B5,1577866509182.0,1577866565306.0,56124.0
C4,BBSM00060f06,1577866509185.0,1577866565309.0,56124.0
C4,BBSM00060f07,1577866509185.0,1577866565311.0,56126.0
C4,BBSM00060f08,1577866509188.0,1577866565314.0,56126.0
C4,BBSM00060f09,1577866509190.0,1577866565317.0,56127.0
C4,BBSM00060f0a,1577866509192.0,1577866565320.0,56128.0
C4,BBSM00060f0b,1577866509193.0,1577866565322.0,56129.0
C4,BBSM00060f0c,1577866509195.0,1577866565325.0,56130.0
C4,BBSM00060f0d,1577866509197.0,1577866565328.0,56131.0
C4,BBSM00060f0e,1577866509199.0,1577866565332.0,56133.0
C4,BBSM00060f0f,1577866509202.0,1577866565335.0,56133.0
C4,BBSM00060f10,1577866509203.0,1577866565338.0,56135.0
C4,BBSM00060f11,1577866509205.0,1577866565341.0,56136.0
C4,BBSM00060f12,1577866509207.0,1577866565344.0,56137.0
C4,BBSM00060f13,1577866509209.0,1577866565347.0,56138.0
C4,BBSM00060f1A4,1577866509210.0,1577866565349.0,56139.0
C4,BBSM00060f1B5,1577866509212.0,1577866565352.0,56140.0
C4,BBSM00060f16,1577866509214.0,1577866565355.0,56141.0
C4,BBSM00060f17,1577866509217.0,1577866565358.0,56141.0
C4,BBSM00060f18,1577866509219.0,1577866565361.0,56142.0
C4,BBSM00060f19,1577866509221.0,1577866565363.0,56142.0
C4,BBSM00060f1a,1577866509222.0,1577866565366.0,56144.0
C4,BBSM00060f1b,1577866509223.0,1577866565369.0,56146.0
C4,BBSM00060f1c,1577866509226.0,1577866565372.0,56146.0
C4,BBSM00060f1d,1577866509228.0,1577866565374.0,56146.0
C4,BBSM00060f1e,1577866509230.0,1577866565378.0,56148.0
C4,BBSM00060f1f,1577866509231.0,1577866565380.0,56149.0
C4,BBSM00060f20,1577866509235.0,1577866565383.0,56148.0
C4,BBSM00061501,1577866509236.0,1577866565386.0,56150.0
C4,BBSM00061502,1577866509238.0,1577866565389.0,56151.0
C4,BBSM00061503,1577866509239.0,1577866565392.0,56153.0
C4,BBSM0006150A4,1577866509241.0,1577866565395.0,56154.0
C4,BBSM0006150B5,1577866509243.0,1577866565398.0,56155.0
C4,BBSM00061506,1577866509245.0,1577866565400.0,56155.0
C4,BBSM00061507,1577866509247.0,1577866565403.0,56156.0
C4,BBSM00061508,1577866509248.0,1577866565406.0,56158.0
C4,BBSM00061509,1577866509249.0,1577866565408.0,56159.0
C4,BBSM0006150a,1577866509251.0,1577866565411.0,56160.0
C4,BBSM0006150b,1577866509253.0,1577866565414.0,56161.0
C4,BBSM0006150c,1577866509254.0,1577866565416.0,56162.0
C4,BBSM0006150d,1577866509256.0,1577866565419.0,56163.0
C4,BBSM0006150e,1577866509257.0,1577866565422.0,56165.0
C4,BBSM0006150f,1577866509260.0,1577866565425.0,56165.0
C4,BBSM00061510,1577866509264.0,1577866565428.0,56164.0
C4,BBSM00061511,1577866509267.0,1577866565431.0,56164.0
C4,BBSM00061512,1577866509270.0,1577866565433.0,56163.0
C4,BBSM00061513,1577866509271.0,1577866565436.0,56165.0
C4,BBSM0006151A4,1577866509273.0,1577866565439.0,56166.0
C4,BBSM0006151B5,1577866509274.0,1577866565442.0,56168.0
C4,BBSM00061516,1577866509276.0,1577866565445.0,56169.0
C4,BBSM00061517,1577866509278.0,1577866565447.0,56169.0
C4,BBSM00061518,1577866509280.0,1577866565450.0,56170.0
C4,BBSM00061519,1577866509282.0,1577866565452.0,56170.0
C4,BBSM0006151a,1577866509283.0,1577866565455.0,56172.0
C4,BBSM0006151b,1577866509285.0,1577866565459.0,56174.0
C4,BBSM0006151c,1577866509286.0,1577866565462.0,56176.0
C4,BBSM0006151d,1577866509287.0,1577866565465.0,56178.0
C4,BBSM0006151e,1577866509289.0,1577866565467.0,56178.0
C4,BBSM0006151f,1577866509290.0,1577866565470.0,56180.0
C4,BBSM00061520,1577866509302.0,1577866565473.0,56171.0
C4,BBSM00060801,1577866509305.0,1577866565476.0,56171.0
C4,BBSM00060802,1577866509307.0,1577866565478.0,56171.0
C4,BBSM00060803,1577866509309.0,1577866565481.0,56172.0
C4,BBSM0006080A4,1577866509311.0,1577866565484.0,56173.0
C4,BBSM0006080B5,1577866509314.0,1577866565486.0,56172.0
C4,BBSM00060806,1577866509316.0,1577866565489.0,56173.0
C4,BBSM00060807,1577866509318.0,1577866565492.0,56174.0
C4,BBSM00060808,1577866509320.0,1577866565494.0,56174.0
C4,BBSM00060809,1577866509324.0,1577866565497.0,56173.0
C4,BBSM0006080a,1577866509326.0,1577866565500.0,56174.0
C4,BBSM0006080b,1577866509327.0,1577866565503.0,56176.0
C4,BBSM0006080c,1577866509330.0,1577866565505.0,56175.0
C4,BBSM0006080d,1577866509331.0,1577866565508.0,56177.0
C4,BBSM0006080e,1577866509332.0,1577866565511.0,56179.0
C4,BBSM0006080f,1577866509334.0,1577866565514.0,56180.0
C4,BBSM00060810,1577866509336.0,1577866565517.0,56181.0
C4,BBSM00060811,1577866509338.0,1577866565519.0,56181.0
C4,BBSM00060812,1577866509339.0,1577866565522.0,56183.0
C4,BBSM0006081A4,1577866509340.0,1577866565528.0,56188.0
C4,BBSM00060813,1577866509340.0,1577866565525.0,56185.0
C4,BBSM0006081B5,1577866509342.0,1577866565531.0,56189.0
C4,BBSM00060816,1577866509344.0,1577866565534.0,56190.0
C4,BBSM00060817,1577866509345.0,1577866565537.0,56192.0
C4,BBSM00060818,1577866509348.0,1577866565542.0,56194.0
C4,BBSM00060819,1577866509349.0,1577866565545.0,56196.0
C4,BBSM0006081a,1577866509351.0,1577866565548.0,56197.0
C4,BBSM0006081b,1577866509352.0,1577866565550.0,56198.0
C4,BBSM0006081c,1577866509353.0,1577866565553.0,56200.0
C4,BBSM0006081d,1577866509355.0,1577866565555.0,56200.0
C4,BBSM0006081e,1577866509358.0,1577866565558.0,56200.0
C4,BBSM0006081f,1577866509360.0,1577866565561.0,56201.0
C4,BBSM00060820,1577866509361.0,1577866565563.0,56202.0
